"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Europe, Northern America, Australia and New Zealand","1967","79042788","40151942","0","0",,,,,,
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1967","34496002","18832969","57.34","57.83","25.5895789378711","17.4233027423895","8.31108270557777","92347","66203","26144"
"World","1967","392441651","202247593","15","15.9",,,,,,
"Least developed countries","1968","38184825","20842830","40.6","40.79",,,,,,
"Landlocked developing countries","1968","20556077","11204838","7.27","7.13",,,,,,
"Small island developing States","1968","3902641","2115988","35.81","35.33",,,,,,
"Europe and Northern America","1968","77983624","39294039","0","0",,,,,,
"Northern America","1968","22644071","11399976","0","0",,,,,,
"Europe","1968","55339553","27894064","0","0",,,,,,
"Latin America and the Caribbean","1968","35516993","19083471","3.63","3.6",,,,,,
"Central and Southern Asia","1968","91663409","49178441","16.89","17.42",,,,,,
"Central Asia","1968","3919382","2176920","0","0",,,,,,
"Southern Asia","1968","87744028","47001522","17.64","18.23",,,,,,
"Eastern and South-Eastern Asia","1968","140122442","69712885","17.63","19.4",,,,,,
"Eastern Asia","1968","104948940","50625773","4.07","4.6",,,,,,
"South-Eastern Asia","1968","35173502","19087112","58.09","58.65","24.8410708628873","16.8762921596207","8.10150201825852","91143","64972","26171"
"Northern Africa and Western Asia","1968","20543948","11181995","55.86","55.29","20.2685797111335","13.8621014435024","6.49653387929706","43421","31218","12204"
"Western Asia","1968","10259032","5595041","51.05","50.91","11.978766565379","9.97245088611601","2.02652510130534","13107","11215","1892"
"Northern Africa","1968","10284916","5586954","60.66","59.68","27.1565186068388","17.1732408467117","10.1577187099869","28948","19355","9593"
"Sub-Saharan Africa","1968","34479407","18849774","42.63","42.46",,,,,,
"Oceania","1968","1892368","1003703","3.81","3.89",,,,,,
"Oceania (exc. Australia and New Zealand)","1968","457481","258281","15.77","15.12",,,,,,
"Australia and New Zealand","1968","1434887","745422","0","0",,,,,,
"Europe, Northern America, Australia and New Zealand","1968","79418511","40039461","0","0",,,,,,
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1968","35630983","19345392","57.54","58.07","24.7870227192731","16.838702607885","8.08445179084199","92142","65703","26439"
"World","1968","402202189","208304306","16.8","17.8",,,,,,
"Least developed countries","1969","39346669","21473182","44.16","44.38",,,,,,
"Landlocked developing countries","1969","21161685","11498093","8.76","8.65",,,,,,
"Small island developing States","1969","4004518","2167453","35.76","35.2",,,,,,
"Europe and Northern America","1969","78132078","39056506","94.59","94.84","3.84126676543384","2.1317297619799","1.71318905956003","30070","16669","13400"
"Northern America","1969","22702475","11290192","100","100","3.32811368345043","1.75706114245346","1.57381783516038","7566","3971","3595"
"Europe","1969","55429603","27766314","92.38","92.75","4.06753956594275","2.29594228708161","1.77567412417087","22598","12765","9833"
"Latin America and the Caribbean","1969","36480920","19561762","7.77","7.65",,,,,,
"Central and Southern Asia","1969","94009110","50348236","87.07","86.95","34.4224439116833","25.376195784877","9.28178450770694","340241","258813","81428"
"Central Asia","1969","4063756","2228700","0","0",,,,,,
"Southern Asia","1969","89945354","48119536","91","90.98","34.4224439116833","25.376195784877","9.28178450770694","325362","247357","78006"
"Eastern and South-Eastern Asia","1969","145105557","75410976","22.98","23.49",,,,,,
"Eastern Asia","1969","108844470","55841075","11.22","11.09",,,,,,
"South-Eastern Asia","1969","36261087","19569901","58.29","58.87","24.079053577538","16.3294012994816","7.8783002036393","90843","64439","26404"
"Northern Africa and Western Asia","1969","21222013","11561457","69.21","68.75","22.3416153590148","14.895524661874","7.5586812196594","49361","34701","14660"
"Western Asia","1969","10628108","5808922","58.77","58.47","17.3637631470038","13.161190806996","4.25862086174384","19505","15392","4113"
"Northern Africa","1969","10593905","5752535","79.69","79.13","25.9952029106372","16.1877407472903","9.96883508119389","28477","18776","9701"
"Sub-Saharan Africa","1969","35529251","19424941","44.05","43.91",,,,,,
"Oceania","1969","1925563","1014876","79.46","77.83","3.54877215942517","1.97938154761077","1.57250319562345","689","402","287"
"Oceania (exc. Australia and New Zealand)","1969","469467","264829","15.77","15.04",,,,,,
"Australia and New Zealand","1969","1456096","750047","100","100","3.24177446938556","1.75834246916573","1.48604497621267","474","264","210"
"Europe, Northern America, Australia and New Zealand","1969","79588174","39806553","94.69","94.94","3.82961143091221","2.12432082097268","1.70892090620198","30539","16930","13608"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1969","36730554","19834730","57.74","58.28","24.0286362405147","16.2944578680026","7.86229012774454","91843","65170","26673"
"World","1969","412404490","216378752","54.3","54.2","22.3145920889006","15.8351714818749","6.58367421723654","949714","690748","258966"
"Least developed countries","1970","40517726","22092480","45.73","45.95",,,,,,
"Landlocked developing countries","1970","21750959","11758627","11.48","11.47",,,,,,
"Small island developing States","1970","4100685","2211970","39.07","38.4",,,,,,
"Europe and Northern America","1970","77791511","38539066","94.73","94.92","3.70860046289512","2.05505670324745","1.65694888355767","28875","15856","13019"
"Northern America","1970","22641310","11116336","100","100","3.27047339655973","1.74545386564104","1.52768603641641","7408","3884","3524"
"Europe","1970","55150201","27422730","92.57","92.85","3.90159032042681","2.19018919598068","1.71515764418783","21545","12025","9520"
"Latin America and the Caribbean","1970","37410493","20002225","13.44","13.29",,,,,,
"Central and Southern Asia","1970","96273062","51448308","87.02","86.99","33.6858977989042","24.7495081346136","9.16317370647794","340380","257855","82526"
"Central Asia","1970","4189350","2259929","0","0",,,,,,
"Southern Asia","1970","92083712","49188379","90.98","90.99","33.6858977989042","24.7495081346136","9.16317370647794","325502","246528","78973"
"Eastern and South-Eastern Asia","1970","149050441","81337648","22.87","22.17",,,,,,
"Eastern Asia","1970","111753221","61320535","10.98","10.12",,,,,,
"South-Eastern Asia","1970","37297220","20017113","58.5","59.07","23.3044633809602","15.7609543562007","7.66430579862356","90189","63599","26590"
"Northern Africa and Western Asia","1970","21874092","11906137","69.07","68.6","21.7407262658992","14.4797881605473","7.36761967752992","49473","34731","14742"
"Western Asia","1970","10985906","6006039","58.62","58.24","16.8723408123627","12.7641418937402","4.16131452771878","19584","15431","4153"
"Northern Africa","1970","10888186","5900099","79.61","79.14","25.3301537304332","15.763051526205","9.72032417505094","28493","18748","9745"
"Sub-Saharan Africa","1970","36622774","20017935","45.67","45.58",,,,,,
"Oceania","1970","1962692","1023842","79.3","77.44","3.48162713660871","1.94046551011562","1.5441580118573","688","398","290"
"Oceania (exc. Australia and New Zealand)","1970","481930","271360","15.7","14.88",,,,,,
"Australia and New Zealand","1970","1480762","752482","100","100","3.15132662413553","1.70622633191878","1.44757017456599","468","257","211"
"Europe, Northern America, Australia and New Zealand","1970","79272272","39291548","94.83","95.01","3.69756143128519","2.04802668741872","1.65291996807321","29338","16111","13228"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1970","37779150","20288473","57.95","58.48","23.2583778728387","15.7289021430331","7.64979866441201","91192","64329","26863"
"World","1970","420985063","224275159","54.6","53.6","22.0273123081288","15.6286745908489","6.50022766014674","963112","706546","256566"
"Least developed countries","1971","41692749","22694389","47.2","47.3",,,,,,
"Landlocked developing countries","1971","22326683","11998867","14.17","14.16",,,,,,
"Small island developing States","1971","4187867","2247885","38.98","38.34",,,,,,
"Europe and Northern America","1971","77213897","37861554","94.79","94.87","3.59782215808235","1.98704705089344","1.61398216569143","27775","15062","12713"
"Northern America","1971","22446570","10838129","100","100","3.24924996988751","1.73173199057499","1.52015047251631","7289","3757","3532"
"Europe","1971","54767327","27023425","92.66","92.81","3.75030079459215","2.09735264987424","1.65642224630557","20546","11347","9199"
"Latin America and the Caribbean","1971","38294940","20399070","13.4","13.25",,,,,,
"Central and Southern Asia","1971","98441724","52452676","86.99","87.02","32.8477775063684","24.0440841831252","9.02058502906298","338650","255305","83346"
"Central Asia","1971","4294207","2273163","0","0",,,,,,
"Southern Asia","1971","94147517","50179514","90.95","90.96","32.8477775063684","24.0440841831252","9.02058502906298","323923","244240","79683"
"Eastern and South-Eastern Asia","1971","152951555","87349579","22.69","20.9",,,,,,
"Eastern Asia","1971","114655867","66882888","10.66","9.18",,,,,,
"South-Eastern Asia","1971","38295688","20466691","58.7","59.19","22.5695612199455","15.2248034049954","7.45830910480438","89493","62798","26694"
"Northern Africa and Western Asia","1971","22485298","12206039","68.96","68.57","21.1833397886829","14.0917968894828","7.19290383914699","49486","34645","14841"
"Western Asia","1971","11313101","6173210","58.48","58.09","16.4293734639019","12.3985516363372","4.08142559353613","19607","15403","4204"
"Northern Africa","1971","11172198","6032829","79.58","79.29","24.6950521482687","15.3593960719073","9.48128285500118","28468","18676","9792"
"Sub-Saharan Africa","1971","37769223","20630855","47.24","47.12",,,,,,
"Oceania","1971","2002750","1031645","79.15","77.03","3.39342001322218","1.89217970300951","1.50408631180341","683","391","292"
"Oceania (exc. Australia and New Zealand)","1971","494545","277746","15.57","14.66",,,,,,
"Australia and New Zealand","1971","1508206","753899","100","100","3.04540446787605","1.65005238419316","1.39765829308166","460","249","211"
"Europe, Northern America, Australia and New Zealand","1971","78722103","38615453","94.89","94.97","3.58662473368998","1.98012058632","1.6096915307076","28230","15308","12922"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1971","38790233","20744436","58.15","58.6","22.5273860896844","15.1952450606779","7.44527378877064","90498","63526","26972"
"World","1971","429159386","231931417","54.4","52.3","21.7262373518111","15.4007965932936","6.42438134890976","974160","719929","254230"
"Least developed countries","1972","42912934","23317031","55.22","55.37","45.2891868479623","32.3969465509248","13.3238937713997","206137","153568","52569"
"Landlocked developing countries","1972","22889164","12228974","20.78","20.97",,,,,,
"Small island developing States","1972","4265492","2273482","38.95","38.38",,,,,,
"Europe and Northern America","1972","76590647","37203172","94.75","94.66","3.48168717400432","1.92049273554012","1.56419847026338","26635","14303","12332"
"Northern America","1972","22133259","10492415","100","100","3.18357357395493","1.70834617092632","1.47775191485402","7031","3588","3443"
"Europe","1972","54457388","26710757","92.62","92.56","3.61062402692902","2.01051569818577","1.60333185260235","19656","10751","8905"
"Latin America and the Caribbean","1972","39133232","20750241","13.35","13.22",,,,,,
"Central and Southern Asia","1972","100607442","53453321","88.47","88.6","32.4254813290269","23.4920457257153","9.14834903720853","340804","254131","86673"
"Central Asia","1972","4379937","2274668","0","0",,,,,,
"Southern Asia","1972","96227506","51178653","92.5","92.54","32.4254813290269","23.4920457257153","9.14834903720853","326120","243316","82803"
"Eastern and South-Eastern Asia","1972","156174302","90895745","88.33","89.39","18.5944138586597","13.0990497599935","5.56830358439689","312601","239699","72901"
"Eastern Asia","1972","116955754","70014380","98.19","98.36","17.9119868411696","12.8051362923054","5.17309270601739","229157","180464","48692"
"South-Eastern Asia","1972","39218549","20881365","58.93","59.33","21.8850416352053","14.7310867631527","7.26091605646027","88704","61978","26726"
"Northern Africa and Western Asia","1972","23088158","12466984","68.85","68.66","20.6357925448034","13.7081786273537","7.0238987765391","49389","34416","14973"
"Western Asia","1972","11626728","6306357","58.3","58.1","15.993856507644","12.0408191500704","4.00121526698377","19545","15279","4266"
"Northern Africa","1972","11461430","6160627","79.56","79.48","24.0629010128264","14.9540977917316","9.24708503499655","28413","18564","9849"
"Sub-Saharan Africa","1972","38955732","21258693","52.11","52.11","48.6806290573455","32.7050209290469","16.5157562831997","200308","141365","58943"
"Oceania","1972","2032434","1034599","78.83","76.49","3.33201229465885","1.8557887986103","1.47896814857221","680","384","295"
"Oceania (exc. Australia and New Zealand)","1972","508300","284016","15.35","14.36",,,,,,
"Australia and New Zealand","1972","1524134","750583","100","100","2.95821388555184","1.59748024116627","1.36291086756705","451","240","211"
"Europe, Northern America, Australia and New Zealand","1972","78114781","37953755","94.85","94.76","3.47088207240143","1.91375268456974","1.56011506222037","27082","14541","12541"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1972","39726849","21165381","58.37","58.73","21.8471644782346","14.7044960469988","7.24926522305184","89716","62706","27009"
"World","1972","436581947","237062753","78.5","78.9","20.9021118503891","14.7340311664549","6.26032044041535","954358","703763","250595"
"Least developed countries","1973","44205382","23989135","55.29","55.42","43.9194396424373","31.2926796393459","13.0346491016404","205571","152523","53048"
"Landlocked developing countries","1973","23435696","12460977","20.81","21.09",,,,,,
"Small island developing States","1973","4333848","2287247","38.94","38.57",,,,,,
"Europe and Northern America","1973","75843465","36550468","94.6","94.28","3.35702253188286","1.84764379967418","1.51217268870092","25411","13519","11893"
"Northern America","1973","21736259","10138131","100","100","3.0514196193232","1.63555087388631","1.41818826449211","6611","3319","3292"
"Europe","1973","54107206","26412337","92.44","92.08","3.48762869631991","1.93604483539706","1.55459362387946","18855","10237","8618"
"Latin America and the Caribbean","1973","39931240","21059190","13.31","13.2",,,,,,
"Central and Southern Asia","1973","102826070","54503112","88.49","88.65","31.533829850685","22.7671813217917","8.97089041764989","338125","251034","87091"
"Central Asia","1973","4445004","2269840","0","0",,,,,,
"Southern Asia","1973","98381067","52233272","92.49","92.5","31.533829850685","22.7671813217917","8.97089041764989","323750","240580","83170"
"Eastern and South-Eastern Asia","1973","160242527","91495879","88.43","89.31","17.6044048694926","12.3339738356044","5.33624817931224","300668","227102","73566"
"Eastern Asia","1973","120170331","70268937","98.19","98.29","16.8652954474015","11.9798664498803","4.94466542900001","218849","169377","49471"
"South-Eastern Asia","1973","40072197","21226942","59.17","59.57","21.2305645111838","14.2659720407207","7.06538708507563","87724","61000","26724"
"Northern Africa and Western Asia","1973","23721829","12717807","74.72","75.37","20.1442471796599","13.3049283466993","6.93154250937999","49377","34069","15308"
