country,uncode,sex,year,lb
Angola,24,m,2027.5,779541
Angola,24,m,2028.5,797038
Angola,24,m,2029.5,814647
Angola,24,m,2030.5,832277
Angola,24,m,2031.5,849850
Angola,24,m,2032.5,867338
Angola,24,m,2033.5,884718
Angola,24,m,2034.5,901973
Angola,24,m,2035.5,919122
Angola,24,m,2036.5,936219
Angola,24,m,2037.5,953322
Angola,24,m,2038.5,970460
Angola,24,m,2039.5,987620
Angola,24,m,2040.5,1004755
Angola,24,m,2041.5,1021795
Angola,24,m,2042.5,1038677
Angola,24,m,2043.5,1055362
Angola,24,m,2044.5,1071849
Angola,24,m,2045.5,1088153
Angola,24,m,2046.5,1104315
Angola,24,m,2047.5,1120403
Angola,24,m,2048.5,1136478
Angola,24,m,2049.5,1152573
Angola,24,m,2050.5,1168718
Angola,24,m,2051.5,1184924
Angola,24,m,2052.5,1201177
Angola,24,m,2053.5,1217459
Angola,24,m,2054.5,1233766
Angola,24,m,2055.5,1250107
Angola,24,m,2056.5,1266495
Angola,24,m,2057.5,1282911
Angola,24,m,2058.5,1299321
Angola,24,m,2059.5,1315678
Angola,24,m,2060.5,1331914
Angola,24,m,2061.5,1347961
Angola,24,m,2062.5,1363770
Angola,24,m,2063.5,1379314
Angola,24,m,2064.5,1394580
Angola,24,m,2065.5,1409595
Angola,24,m,2066.5,1424415
Angola,24,m,2067.5,1439100
Angola,24,m,2068.5,1453682
Angola,24,m,2069.5,1468152
Angola,24,m,2070.5,1482480
Angola,24,m,2071.5,1496618
Angola,24,m,2072.5,1510503
Angola,24,m,2073.5,1524078
Angola,24,m,2074.5,1537315
Angola,24,m,2075.5,1550165
Angola,24,m,2076.5,1562593
Angola,24,m,2077.5,1574625
Angola,24,m,2078.5,1586317
Angola,24,m,2079.5,1597729
Angola,24,m,2080.5,1608975
Angola,24,m,2081.5,1620183
Angola,24,m,2082.5,1631433
Angola,24,m,2083.5,1642759
Angola,24,m,2084.5,1654151
Angola,24,m,2085.5,1665565
Angola,24,m,2086.5,1676922
Angola,24,m,2087.5,1688083
Angola,24,m,2088.5,1698915
Angola,24,m,2089.5,1709326
Angola,24,m,2090.5,1719252
Angola,24,m,2091.5,1728656
Angola,24,m,2092.5,1737526
Angola,24,m,2093.5,1745858
Angola,24,m,2094.5,1753657
Angola,24,m,2095.5,1760925
Angola,24,m,2096.5,1767659
Angola,24,m,2097.5,1773863
Angola,24,m,2098.5,1779539
Angola,24,m,2099.5,1784688
Anguilla,660,m,1950.5,129
Anguilla,660,m,1951.5,130
Anguilla,660,m,1952.5,132
Anguilla,660,m,1953.5,134
Anguilla,660,m,1954.5,135
Anguilla,660,m,1955.5,136
Anguilla,660,m,1956.5,136
Anguilla,660,m,1957.5,135
Anguilla,660,m,1958.5,135
Anguilla,660,m,1959.5,134
Anguilla,660,m,1960.5,133
Anguilla,660,m,1961.5,132
Anguilla,660,m,1962.5,133
Anguilla,660,m,1963.5,133
Anguilla,660,m,1964.5,134
Anguilla,660,m,1965.5,136
Anguilla,660,m,1966.5,137
Anguilla,660,m,1967.5,138
Anguilla,660,m,1968.5,139
Anguilla,660,m,1969.5,138
Anguilla,660,m,1970.5,137
Anguilla,660,m,1971.5,136
Anguilla,660,m,1972.5,134
Anguilla,660,m,1973.5,132
Anguilla,660,m,1974.5,130
Anguilla,660,m,1975.5,128
Anguilla,660,m,1976.5,126
Anguilla,660,m,1977.5,124
Anguilla,660,m,1978.5,121
Anguilla,660,m,1979.5,118
Anguilla,660,m,1980.5,115
Anguilla,660,m,1981.5,111
Anguilla,660,m,1982.5,107
Anguilla,660,m,1983.5,103
Anguilla,660,m,1984.5,100
Anguilla,660,m,1985.5,97
Anguilla,660,m,1986.5,94
Anguilla,660,m,1987.5,91
Anguilla,660,m,1988.5,89
Anguilla,660,m,1989.5,88
Anguilla,660,m,1990.5,86
Anguilla,660,m,1991.5,85
Anguilla,660,m,1992.5,85
Anguilla,660,m,1993.5,85
Anguilla,660,m,1994.5,86
Anguilla,660,m,1995.5,87
Anguilla,660,m,1996.5,89
Anguilla,660,m,1997.5,91
Anguilla,660,m,1998.5,92
Anguilla,660,m,1999.5,94
Anguilla,660,m,2000.5,96
Anguilla,660,m,2001.5,97
Anguilla,660,m,2002.5,99
Anguilla,660,m,2003.5,100
Anguilla,660,m,2004.5,101
Anguilla,660,m,2005.5,102
Anguilla,660,m,2006.5,102
Anguilla,660,m,2007.5,103
Anguilla,660,m,2008.5,103
Anguilla,660,m,2009.5,103
Anguilla,660,m,2010.5,103
Anguilla,660,m,2011.5,103
Anguilla,660,m,2012.5,103
Anguilla,660,m,2013.5,103
Anguilla,660,m,2014.5,102
Anguilla,660,m,2015.5,102
Anguilla,660,m,2016.5,101
Anguilla,660,m,2017.5,100
Anguilla,660,m,2018.5,99
Anguilla,660,m,2019.5,97
Anguilla,660,m,2020.5,96
Anguilla,660,m,2021.5,94
Anguilla,660,m,2022.5,92
Anguilla,660,m,2023.5,90
Anguilla,660,m,2024.5,88
Anguilla,660,m,2025.5,87
Anguilla,660,m,2026.5,86
Anguilla,660,m,2027.5,85
Anguilla,660,m,2028.5,84
Anguilla,660,m,2029.5,84
Anguilla,660,m,2030.5,84
Anguilla,660,m,2031.5,83
Anguilla,660,m,2032.5,83
Anguilla,660,m,2033.5,83
Anguilla,660,m,2034.5,83
Anguilla,660,m,2035.5,83
Anguilla,660,m,2036.5,83
Anguilla,660,m,2037.5,83
Anguilla,660,m,2038.5,83
Anguilla,660,m,2039.5,83
Anguilla,660,m,2040.5,82
Anguilla,660,m,2041.5,82
Anguilla,660,m,2042.5,81
Anguilla,660,m,2043.5,81
Anguilla,660,m,2044.5,81
Anguilla,660,m,2045.5,80
Anguilla,660,m,2046.5,79
Anguilla,660,m,2047.5,79
Anguilla,660,m,2048.5,78
Anguilla,660,m,2049.5,77
Anguilla,660,m,2050.5,77
Anguilla,660,m,2051.5,76
Anguilla,660,m,2052.5,75
Anguilla,660,m,2053.5,74
Anguilla,660,m,2054.5,74
Anguilla,660,m,2055.5,73
Anguilla,660,m,2056.5,72
Anguilla,660,m,2057.5,72
Anguilla,660,m,2058.5,71
Anguilla,660,m,2059.5,71
Anguilla,660,m,2060.5,71
Anguilla,660,m,2061.5,70
Anguilla,660,m,2062.5,70
Anguilla,660,m,2063.5,70
Anguilla,660,m,2064.5,69
Anguilla,660,m,2065.5,69
Anguilla,660,m,2066.5,69
Anguilla,660,m,2067.5,69
Anguilla,660,m,2068.5,68
Anguilla,660,m,2069.5,68
Anguilla,660,m,2070.5,68
Anguilla,660,m,2071.5,68
Anguilla,660,m,2072.5,68
Anguilla,660,m,2073.5,67
Anguilla,660,m,2074.5,67
Anguilla,660,m,2075.5,67
Anguilla,660,m,2076.5,66
Anguilla,660,m,2077.5,66
Anguilla,660,m,2078.5,65
Anguilla,660,m,2079.5,65
Anguilla,660,m,2080.5,65
Anguilla,660,m,2081.5,64
Anguilla,660,m,2082.5,64
Anguilla,660,m,2083.5,63
Anguilla,660,m,2084.5,63
Anguilla,660,m,2085.5,62
Anguilla,660,m,2086.5,62
Anguilla,660,m,2087.5,61
Anguilla,660,m,2088.5,61
Anguilla,660,m,2089.5,61
Anguilla,660,m,2090.5,60
Anguilla,660,m,2091.5,60
Anguilla,660,m,2092.5,60
Anguilla,660,m,2093.5,60
Anguilla,660,m,2094.5,59
Anguilla,660,m,2095.5,59
Anguilla,660,m,2096.5,59
Anguilla,660,m,2097.5,59
Anguilla,660,m,2098.5,58
Anguilla,660,m,2099.5,58
Antigua and Barbuda,28,m,1950.5,770
Antigua and Barbuda,28,m,1951.5,781
Antigua and Barbuda,28,m,1952.5,802
Antigua and Barbuda,28,m,1953.5,821
Antigua and Barbuda,28,m,1954.5,838
Antigua and Barbuda,28,m,1955.5,852
Antigua and Barbuda,28,m,1956.5,865
Antigua and Barbuda,28,m,1957.5,876
Antigua and Barbuda,28,m,1958.5,886
Antigua and Barbuda,28,m,1959.5,894
Antigua and Barbuda,28,m,1960.5,901
Antigua and Barbuda,28,m,1961.5,908
Antigua and Barbuda,28,m,1962.5,914
Antigua and Barbuda,28,m,1963.5,920
Antigua and Barbuda,28,m,1964.5,924
Antigua and Barbuda,28,m,1965.5,926
Antigua and Barbuda,28,m,1966.5,925
Antigua and Barbuda,28,m,1967.5,919
Antigua and Barbuda,28,m,1968.5,908
Antigua and Barbuda,28,m,1969.5,892
Antigua and Barbuda,28,m,1970.5,869
Antigua and Barbuda,28,m,1971.5,839
Antigua and Barbuda,28,m,1972.5,802
Antigua and Barbuda,28,m,1973.5,762
Antigua and Barbuda,28,m,1974.5,719
Antigua and Barbuda,28,m,1975.5,677
Antigua and Barbuda,28,m,1976.5,639
Antigua and Barbuda,28,m,1977.5,608
Antigua and Barbuda,28,m,1978.5,586
Antigua and Barbuda,28,m,1979.5,572
Antigua and Barbuda,28,m,1980.5,567
Antigua and Barbuda,28,m,1981.5,567
Antigua and Barbuda,28,m,1982.5,571
Antigua and Barbuda,28,m,1983.5,574
Antigua and Barbuda,28,m,1984.5,578
Antigua and Barbuda,28,m,1985.5,580
Antigua and Barbuda,28,m,1986.5,581
Antigua and Barbuda,28,m,1987.5,583
Antigua and Barbuda,28,m,1988.5,586
Antigua and Barbuda,28,m,1989.5,592
Antigua and Barbuda,28,m,1990.5,600
Antigua and Barbuda,28,m,1991.5,611
Antigua and Barbuda,28,m,1992.5,626
Antigua and Barbuda,28,m,1993.5,643
Antigua and Barbuda,28,m,1994.5,663
Antigua and Barbuda,28,m,1995.5,683
Antigua and Barbuda,28,m,1996.5,703
Antigua and Barbuda,28,m,1997.5,722
Antigua and Barbuda,28,m,1998.5,738
Antigua and Barbuda,28,m,1999.5,752
Antigua and Barbuda,28,m,2000.5,761
Antigua and Barbuda,28,m,2001.5,765
Antigua and Barbuda,28,m,2002.5,766
Antigua and Barbuda,28,m,2003.5,763
Antigua and Barbuda,28,m,2004.5,758
Antigua and Barbuda,28,m,2005.5,752
Antigua and Barbuda,28,m,2006.5,746
Antigua and Barbuda,28,m,2007.5,741
Antigua and Barbuda,28,m,2008.5,738
Antigua and Barbuda,28,m,2009.5,737
Antigua and Barbuda,28,m,2010.5,738
Antigua and Barbuda,28,m,2011.5,742
Antigua and Barbuda,28,m,2012.5,745
Antigua and Barbuda,28,m,2013.5,749
Antigua and Barbuda,28,m,2014.5,752
Antigua and Barbuda,28,m,2015.5,753
Antigua and Barbuda,28,m,2016.5,753
Antigua and Barbuda,28,m,2017.5,751
Antigua and Barbuda,28,m,2018.5,748
Antigua and Barbuda,28,m,2019.5,744
Antigua and Barbuda,28,m,2020.5,739
Antigua and Barbuda,28,m,2021.5,733
Antigua and Barbuda,28,m,2022.5,727
Antigua and Barbuda,28,m,2023.5,720
Antigua and Barbuda,28,m,2024.5,714
Antigua and Barbuda,28,m,2025.5,708
Antigua and Barbuda,28,m,2026.5,702
Antigua and Barbuda,28,m,2027.5,697
Antigua and Barbuda,28,m,2028.5,691
Antigua and Barbuda,28,m,2029.5,685
Antigua and Barbuda,28,m,2030.5,680
Antigua and Barbuda,28,m,2031.5,675
Antigua and Barbuda,28,m,2032.5,670
Antigua and Barbuda,28,m,2033.5,666
Antigua and Barbuda,28,m,2034.5,662
Antigua and Barbuda,28,m,2035.5,659
Antigua and Barbuda,28,m,2036.5,657
Antigua and Barbuda,28,m,2037.5,655
Antigua and Barbuda,28,m,2038.5,653
Antigua and Barbuda,28,m,2039.5,652
Antigua and Barbuda,28,m,2040.5,650
Antigua and Barbuda,28,m,2041.5,649
Antigua and Barbuda,28,m,2042.5,648
Antigua and Barbuda,28,m,2043.5,646
Antigua and Barbuda,28,m,2044.5,645
Antigua and Barbuda,28,m,2045.5,643
Antigua and Barbuda,28,m,2046.5,641
Antigua and Barbuda,28,m,2047.5,639
Antigua and Barbuda,28,m,2048.5,637
Antigua and Barbuda,28,m,2049.5,634
Antigua and Barbuda,28,m,2050.5,630
Antigua and Barbuda,28,m,2051.5,627
Antigua and Barbuda,28,m,2052.5,623
Antigua and Barbuda,28,m,2053.5,618
Antigua and Barbuda,28,m,2054.5,614
Antigua and Barbuda,28,m,2055.5,610
Antigua and Barbuda,28,m,2056.5,605
Antigua and Barbuda,28,m,2057.5,601
Antigua and Barbuda,28,m,2058.5,597
Antigua and Barbuda,28,m,2059.5,593
Antigua and Barbuda,28,m,2060.5,590
Antigua and Barbuda,28,m,2061.5,586
Antigua and Barbuda,28,m,2062.5,583
Antigua and Barbuda,28,m,2063.5,580
Antigua and Barbuda,28,m,2064.5,577
Antigua and Barbuda,28,m,2065.5,574
Antigua and Barbuda,28,m,2066.5,571
Antigua and Barbuda,28,m,2067.5,569
Antigua and Barbuda,28,m,2068.5,566
Antigua and Barbuda,28,m,2069.5,564
Antigua and Barbuda,28,m,2070.5,562
Antigua and Barbuda,28,m,2071.5,559
Antigua and Barbuda,28,m,2072.5,557
Antigua and Barbuda,28,m,2073.5,555
Antigua and Barbuda,28,m,2074.5,553
Antigua and Barbuda,28,m,2075.5,551
Antigua and Barbuda,28,m,2076.5,549
Antigua and Barbuda,28,m,2077.5,547
Antigua and Barbuda,28,m,2078.5,544
Antigua and Barbuda,28,m,2079.5,542
Antigua and Barbuda,28,m,2080.5,539
Antigua and Barbuda,28,m,2081.5,536
Antigua and Barbuda,28,m,2082.5,533
Antigua and Barbuda,28,m,2083.5,531
Antigua and Barbuda,28,m,2084.5,528
Antigua and Barbuda,28,m,2085.5,525
Antigua and Barbuda,28,m,2086.5,522
Antigua and Barbuda,28,m,2087.5,519
Antigua and Barbuda,28,m,2088.5,516
Antigua and Barbuda,28,m,2089.5,513
Antigua and Barbuda,28,m,2090.5,511
Antigua and Barbuda,28,m,2091.5,508
Antigua and Barbuda,28,m,2092.5,506
Antigua and Barbuda,28,m,2093.5,503
Antigua and Barbuda,28,m,2094.5,501
Antigua and Barbuda,28,m,2095.5,498
Antigua and Barbuda,28,m,2096.5,496
Antigua and Barbuda,28,m,2097.5,494
Antigua and Barbuda,28,m,2098.5,492
Antigua and Barbuda,28,m,2099.5,490
Argentina,32,m,1950.5,227760
Argentina,32,m,1951.5,228960
Argentina,32,m,1952.5,231334
Argentina,32,m,1953.5,233653
Argentina,32,m,1954.5,235918
Argentina,32,m,1955.5,238126
Argentina,32,m,1956.5,240271
Argentina,32,m,1957.5,242357
Argentina,32,m,1958.5,244382
Argentina,32,m,1959.5,246342
Argentina,32,m,1960.5,248239
Argentina,32,m,1961.5,250096
Argentina,32,m,1962.5,251962
Argentina,32,m,1963.5,253927
Argentina,32,m,1964.5,256119
Argentina,32,m,1965.5,258689
Argentina,32,m,1966.5,261781
Argentina,32,m,1967.5,265508
Argentina,32,m,1968.5,269969
Argentina,32,m,1969.5,275244
Argentina,32,m,1970.5,281607
Argentina,32,m,1971.5,289349
Argentina,32,m,1972.5,298370
Argentina,32,m,1973.5,308332
Argentina,32,m,1974.5,318772
Argentina,32,m,1975.5,328843
Argentina,32,m,1976.5,337578
Argentina,32,m,1977.5,344356
Argentina,32,m,1978.5,348869
Argentina,32,m,1979.5,351132
Argentina,32,m,1980.5,351562
Argentina,32,m,1981.5,350908
Argentina,32,m,1982.5,350143
Argentina,32,m,1983.5,350035
Argentina,32,m,1984.5,350912
Argentina,32,m,1985.5,352935
Argentina,32,m,1986.5,356002
Argentina,32,m,1987.5,359594
Argentina,32,m,1988.5,363215
Argentina,32,m,1989.5,366612
Argentina,32,m,1990.5,369439
Argentina,32,m,1991.5,371380
Argentina,32,m,1992.5,372370
Argentina,32,m,1993.5,372453
Argentina,32,m,1994.5,371723
Argentina,32,m,1995.5,370430
Argentina,32,m,1996.5,368925
Argentina,32,m,1997.5,367588
Argentina,32,m,1998.5,366710
Argentina,32,m,1999.5,366422
Argentina,32,m,2000.5,366728
Argentina,32,m,2001.5,367499
Argentina,32,m,2002.5,368479
Argentina,32,m,2003.5,369475
Argentina,32,m,2004.5,370440
Argentina,32,m,2005.5,371416
Argentina,32,m,2006.5,372503
Argentina,32,m,2007.5,373800
Argentina,32,m,2008.5,375343
Argentina,32,m,2009.5,377083
Argentina,32,m,2010.5,378922
Argentina,32,m,2011.5,380731
Argentina,32,m,2012.5,382369
Argentina,32,m,2013.5,383716
Argentina,32,m,2014.5,384704
Argentina,32,m,2015.5,385281
Argentina,32,m,2016.5,385441
Argentina,32,m,2017.5,385261
Argentina,32,m,2018.5,384826
Argentina,32,m,2019.5,384186
Argentina,32,m,2020.5,383403
Argentina,32,m,2021.5,382536
Argentina,32,m,2022.5,381629
Argentina,32,m,2023.5,380714
Argentina,32,m,2024.5,379817
Argentina,32,m,2025.5,378936
Argentina,32,m,2026.5,378047
Argentina,32,m,2027.5,377109
Argentina,32,m,2028.5,376098
Argentina,32,m,2029.5,375017
Argentina,32,m,2030.5,373882
Argentina,32,m,2031.5,372721
Argentina,32,m,2032.5,371561
Argentina,32,m,2033.5,370422
Argentina,32,m,2034.5,369311
Argentina,32,m,2035.5,368223
Argentina,32,m,2036.5,367141
Argentina,32,m,2037.5,366045
Argentina,32,m,2038.5,364919
Argentina,32,m,2039.5,363761
Argentina,32,m,2040.5,362578
Argentina,32,m,2041.5,361383
Argentina,32,m,2042.5,360190
Argentina,32,m,2043.5,359007
Argentina,32,m,2044.5,357835
Argentina,32,m,2045.5,356667
Argentina,32,m,2046.5,355493
Argentina,32,m,2047.5,354300
Argentina,32,m,2048.5,353075
Argentina,32,m,2049.5,351810
Argentina,32,m,2050.5,350496
Argentina,32,m,2051.5,349126
Argentina,32,m,2052.5,347703
Argentina,32,m,2053.5,346237
Argentina,32,m,2054.5,344734
Argentina,32,m,2055.5,343205
Argentina,32,m,2056.5,341664
Argentina,32,m,2057.5,340122
Argentina,32,m,2058.5,338588
Argentina,32,m,2059.5,337069
Argentina,32,m,2060.5,335562
Argentina,32,m,2061.5,334060
Argentina,32,m,2062.5,332555
Argentina,32,m,2063.5,331042
Argentina,32,m,2064.5,329524
Argentina,32,m,2065.5,328009
Argentina,32,m,2066.5,326509
Argentina,32,m,2067.5,325033
Argentina,32,m,2068.5,323585
Argentina,32,m,2069.5,322165
Argentina,32,m,2070.5,320766
Argentina,32,m,2071.5,319377
Argentina,32,m,2072.5,317986
Argentina,32,m,2073.5,316585
Argentina,32,m,2074.5,315173
Argentina,32,m,2075.5,313754
Argentina,32,m,2076.5,312337
Argentina,32,m,2077.5,310931
Argentina,32,m,2078.5,309544
Argentina,32,m,2079.5,308175
Argentina,32,m,2080.5,306825
Argentina,32,m,2081.5,305488
Argentina,32,m,2082.5,304157
Argentina,32,m,2083.5,302822
Argentina,32,m,2084.5,301477
Argentina,32,m,2085.5,300111
Argentina,32,m,2086.5,298715
Argentina,32,m,2087.5,297287
Argentina,32,m,2088.5,295830
Argentina,32,m,2089.5,294350
Argentina,32,m,2090.5,292856
Argentina,32,m,2091.5,291361
Argentina,32,m,2092.5,289876
Argentina,32,m,2093.5,288411
Argentina,32,m,2094.5,286977
Argentina,32,m,2095.5,285577
Argentina,32,m,2096.5,284214
Argentina,32,m,2097.5,282891
Argentina,32,m,2098.5,281607
Argentina,32,m,2099.5,280363
Armenia,51,m,1950.5,19639
Armenia,51,m,1951.5,21213
Armenia,51,m,1952.5,24215
Armenia,51,m,1953.5,26926
Armenia,51,m,1954.5,29348
Armenia,51,m,1955.5,31474
Armenia,51,m,1956.5,33294
Armenia,51,m,1957.5,34800
Armenia,51,m,1958.5,35971
Armenia,51,m,1959.5,36768
Armenia,51,m,1960.5,37155
Armenia,51,m,1961.5,37109
Armenia,51,m,1962.5,36629
Armenia,51,m,1963.5,35764
Armenia,51,m,1964.5,34614
Armenia,51,m,1965.5,33327
Armenia,51,m,1966.5,32067
Armenia,51,m,1967.5,30977
Armenia,51,m,1968.5,30172
Armenia,51,m,1969.5,29720
Armenia,51,m,1970.5,29651
Armenia,51,m,1971.5,29934
Armenia,51,m,1972.5,30459
Armenia,51,m,1973.5,31126
Armenia,51,m,1974.5,31892
Armenia,51,m,1975.5,32736
Armenia,51,m,1976.5,33656
Armenia,51,m,1977.5,34651
Armenia,51,m,1978.5,35705
Armenia,51,m,1979.5,36775
Armenia,51,m,1980.5,37840
Armenia,51,m,1981.5,38886
Armenia,51,m,1982.5,39883
Armenia,51,m,1983.5,40777
Armenia,51,m,1984.5,41503
Armenia,51,m,1985.5,41967
Armenia,51,m,1986.5,42081
Armenia,51,m,1987.5,41807
Armenia,51,m,1988.5,41135
Armenia,51,m,1989.5,40067
Armenia,51,m,1990.5,38598
Armenia,51,m,1991.5,36734
Armenia,51,m,1992.5,34569
Armenia,51,m,1993.5,32232
Armenia,51,m,1994.5,29847
Armenia,51,m,1995.5,27572
Armenia,51,m,1996.5,25558
Armenia,51,m,1997.5,23888
Armenia,51,m,1998.5,22617
Armenia,51,m,1999.5,21777
Armenia,51,m,2000.5,21366
Armenia,51,m,2001.5,21335
Armenia,51,m,2002.5,21561
Armenia,51,m,2003.5,21919
Armenia,51,m,2004.5,22335
Armenia,51,m,2005.5,22740
Armenia,51,m,2006.5,23089
Armenia,51,m,2007.5,23376
Armenia,51,m,2008.5,23593
Armenia,51,m,2009.5,23718
Armenia,51,m,2010.5,23743
Armenia,51,m,2011.5,23675
Armenia,51,m,2012.5,23542
Armenia,51,m,2013.5,23363
Armenia,51,m,2014.5,23141
Armenia,51,m,2015.5,22871
Armenia,51,m,2016.5,22542
Armenia,51,m,2017.5,22149
Armenia,51,m,2018.5,21692
Armenia,51,m,2019.5,21181
Armenia,51,m,2020.5,20626
Armenia,51,m,2021.5,20040
Armenia,51,m,2022.5,19441
Armenia,51,m,2023.5,18849
Armenia,51,m,2024.5,18282
Armenia,51,m,2025.5,17755
Armenia,51,m,2026.5,17278
Armenia,51,m,2027.5,16852
Armenia,51,m,2028.5,16481
Armenia,51,m,2029.5,16168
Armenia,51,m,2030.5,15922
Armenia,51,m,2031.5,15747
Armenia,51,m,2032.5,15637
Armenia,51,m,2033.5,15584
Armenia,51,m,2034.5,15580
Armenia,51,m,2035.5,15619
Armenia,51,m,2036.5,15694
Armenia,51,m,2037.5,15795
Armenia,51,m,2038.5,15909
Armenia,51,m,2039.5,16021
Armenia,51,m,2040.5,16120
Armenia,51,m,2041.5,16196
Armenia,51,m,2042.5,16244
Armenia,51,m,2043.5,16261
Armenia,51,m,2044.5,16242
Armenia,51,m,2045.5,16181
Armenia,51,m,2046.5,16077
Armenia,51,m,2047.5,15934
Armenia,51,m,2048.5,15760
Armenia,51,m,2049.5,15560
Armenia,51,m,2050.5,15337
Armenia,51,m,2051.5,15094
Armenia,51,m,2052.5,14839
Armenia,51,m,2053.5,14577
Armenia,51,m,2054.5,14316
Armenia,51,m,2055.5,14064
Armenia,51,m,2056.5,13824
Armenia,51,m,2057.5,13599
Armenia,51,m,2058.5,13392
Armenia,51,m,2059.5,13206
Armenia,51,m,2060.5,13045
Armenia,51,m,2061.5,12910
Armenia,51,m,2062.5,12800
Armenia,51,m,2063.5,12711
Armenia,51,m,2064.5,12643
Armenia,51,m,2065.5,12593
Armenia,51,m,2066.5,12560
Armenia,51,m,2067.5,12541
Armenia,51,m,2068.5,12532
Armenia,51,m,2069.5,12528
Armenia,51,m,2070.5,12523
Armenia,51,m,2071.5,12516
Armenia,51,m,2072.5,12502
Armenia,51,m,2073.5,12481
Armenia,51,m,2074.5,12448
Armenia,51,m,2075.5,12401
Armenia,51,m,2076.5,12336
Armenia,51,m,2077.5,12257
Armenia,51,m,2078.5,12163
Armenia,51,m,2079.5,12055
Armenia,51,m,2080.5,11934
Armenia,51,m,2081.5,11801
Armenia,51,m,2082.5,11659
Armenia,51,m,2083.5,11510
Armenia,51,m,2084.5,11357
Armenia,51,m,2085.5,11204
Armenia,51,m,2086.5,11052
Armenia,51,m,2087.5,10904
Armenia,51,m,2088.5,10759
Armenia,51,m,2089.5,10622
Armenia,51,m,2090.5,10493
Armenia,51,m,2091.5,10373
Armenia,51,m,2092.5,10262
Armenia,51,m,2093.5,10160
Armenia,51,m,2094.5,10067
Armenia,51,m,2095.5,9983
Armenia,51,m,2096.5,9908
Armenia,51,m,2097.5,9841
Armenia,51,m,2098.5,9783
Armenia,51,m,2099.5,9734
Aruba,533,m,1950.5,905
Aruba,533,m,1951.5,911
Aruba,533,m,1952.5,923
Aruba,533,m,1953.5,934
Aruba,533,m,1954.5,944
Aruba,533,m,1955.5,952
Aruba,533,m,1956.5,960
Aruba,533,m,1957.5,965
Aruba,533,m,1958.5,969
Aruba,533,m,1959.5,970
Aruba,533,m,1960.5,966
Aruba,533,m,1961.5,957
Aruba,533,m,1962.5,942
Aruba,533,m,1963.5,922
Aruba,533,m,1964.5,896
Aruba,533,m,1965.5,866
Aruba,533,m,1966.5,835
Aruba,533,m,1967.5,804
Aruba,533,m,1968.5,776
Aruba,533,m,1969.5,751
Aruba,533,m,1970.5,731
Aruba,533,m,1971.5,717
Aruba,533,m,1972.5,706
Aruba,533,m,1973.5,699
Aruba,533,m,1974.5,694
Aruba,533,m,1975.5,692
Aruba,533,m,1976.5,692
Aruba,533,m,1977.5,694
Aruba,533,m,1978.5,697
Aruba,533,m,1979.5,699
Aruba,533,m,1980.5,701
Aruba,533,m,1981.5,702
Aruba,533,m,1982.5,700
Aruba,533,m,1983.5,697
Aruba,533,m,1984.5,692
Aruba,533,m,1985.5,685
Aruba,533,m,1986.5,679
Aruba,533,m,1987.5,672
Aruba,533,m,1988.5,667
Aruba,533,m,1989.5,663
Aruba,533,m,1990.5,661
Aruba,533,m,1991.5,661
Aruba,533,m,1992.5,662
Aruba,533,m,1993.5,664
Aruba,533,m,1994.5,666
Aruba,533,m,1995.5,668
Aruba,533,m,1996.5,670
Aruba,533,m,1997.5,670
Aruba,533,m,1998.5,669
Aruba,533,m,1999.5,667
Aruba,533,m,2000.5,663
Aruba,533,m,2001.5,657
Aruba,533,m,2002.5,650
Aruba,533,m,2003.5,642
Aruba,533,m,2004.5,634
Aruba,533,m,2005.5,625
Aruba,533,m,2006.5,616
Aruba,533,m,2007.5,607
Aruba,533,m,2008.5,599
Aruba,533,m,2009.5,592
Aruba,533,m,2010.5,587
Aruba,533,m,2011.5,585
Aruba,533,m,2012.5,585
Aruba,533,m,2013.5,589
Aruba,533,m,2014.5,595
Aruba,533,m,2015.5,603
Aruba,533,m,2016.5,612
Aruba,533,m,2017.5,622
Aruba,533,m,2018.5,631
Aruba,533,m,2019.5,640
Aruba,533,m,2020.5,647
Aruba,533,m,2021.5,654
Aruba,533,m,2022.5,659
Aruba,533,m,2023.5,665
Aruba,533,m,2024.5,670
Aruba,533,m,2025.5,675
Aruba,533,m,2026.5,679
Aruba,533,m,2027.5,683
Aruba,533,m,2028.5,686
Aruba,533,m,2029.5,688
Aruba,533,m,2030.5,689
Aruba,533,m,2031.5,688
Aruba,533,m,2032.5,685
Aruba,533,m,2033.5,681
Aruba,533,m,2034.5,676
Aruba,533,m,2035.5,669
Aruba,533,m,2036.5,661
Aruba,533,m,2037.5,653
Aruba,533,m,2038.5,644
Aruba,533,m,2039.5,635
Aruba,533,m,2040.5,627
Aruba,533,m,2041.5,619
Aruba,533,m,2042.5,612
Aruba,533,m,2043.5,606
Aruba,533,m,2044.5,600
Aruba,533,m,2045.5,596
Aruba,533,m,2046.5,593
Aruba,533,m,2047.5,591
Aruba,533,m,2048.5,590
Aruba,533,m,2049.5,590
Aruba,533,m,2050.5,591
Aruba,533,m,2051.5,593
Aruba,533,m,2052.5,595
Aruba,533,m,2053.5,597
Aruba,533,m,2054.5,600
Aruba,533,m,2055.5,602
Aruba,533,m,2056.5,604
Aruba,533,m,2057.5,605
Aruba,533,m,2058.5,606
Aruba,533,m,2059.5,606
Aruba,533,m,2060.5,606
Aruba,533,m,2061.5,605
Aruba,533,m,2062.5,604
