"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","Under-five deaths median","Infant deaths median"
"Western Africa","1998","19117143","4169233","100","100","172.777215000419","96.5877052478702","773968","442614"
"Middle Africa","1998","8483273","1856508","100","100","163.05864312739","99.1266099704183","316915","197006"
"Asia","1998","172482815","33271173","100","100","72.223504777724","51.9284724538752","2652103","1902228"
"Eastern Asia","1998","45381061","7531008","100","100","36.85015248529","29.3714672541115","358522","281664"
"Central Asia","1998","2945224","541399","100","100","59.5602969283672","48.3679180672843","37120","29679"
"Southern Asia","1998","85636478","17548219","100","100","101.527089120152","70.6275287183628","1890968","1315596"
"South-Eastern Asia","1998","27355492","5367677","100","100","47.3089050287939","35.4250462469896","263209","196519"
"Western Asia","1998","11164560","2282870","100","100","43.7589248881388","33.6406166942479","102284","78770"
"Americas","1998","38148729","7632736","100","100","26.5539578823256","21.5183538102611","205803","166696"
"Northern America","1998","10404061","1999149","100","100","7.7190328313429","6.50047057291812","16116","13551"
"Latin America and the Caribbean","1998","27744668","5633587","100","100","33.4554350797643","27.025204171832","189687","153145"
"Central America","1998","8429714","1706745","100","100","32.8882103810824","25.7724154486916","55063","43180"
"South America","1998","17610102","3584286","100","100","31.7068097093024","26.4030709218154","115617","96144"
"Caribbean","1998","1704852","342556","100","100","54.1448048354136","39.382142234602","19007","13821"
"Europe","1998","18367513","3518726","100","100","9.96920833639336","8.37113462574475","36469","30296"
"Northern Europe","1998","2823000","532130","100","100","5.97670530253702","5.00429948446327","3317","2754"
"Southern Europe","1998","3548587","697209","100","100","7.65524266663598","6.43680522935798","5477","4586"
"Eastern Europe","1998","7130547","1315082","100","100","16.1730806116903","13.6664825652715","22710","18890"
"Western Europe","1998","4865379","974305","100","100","5.11479129697157","4.19526729671472","4965","4066"
"Oceania","1998","1286996","258870","100","100","29.6038022033932","22.4872302937261","7789","5960"
"Australia and New Zealand","1998","771067","148739","100","100","5.96609810831017","4.93340575104485","891","735"
"Melanesia","1998","476423","101868","100","100","60.635136262873","45.3268308184824","6597","4989"
"Micronesia","1998","18877","4128","100","100","51.3282442947571","39.0875803179261","211","160"
"Polynesia","1998","20629","4135","100","100","20.696900747196","17.6558493669817","90","76"
"Africa","1999","63421733","13588564","100","100","135.646713030183","80.2999467602371","1938369","1170861"
"Northern Africa","1999","9969276","1988062","100","100","57.5050198569019","41.5360838331078","121252","87977"
"Southern Africa","1999","2934662","588948","100","100","67.6079991585954","43.3968776490693","40607","25904"
"Eastern Africa","1999","22272726","4831190","100","100","135.634756352253","80.4711006836231","686152","415081"
"Western Africa","1999","19570855","4278653","100","100","168.156210521932","94.3216129646569","770685","442426"
"Middle Africa","1999","8674214","1901711","100","100","160.023465795143","97.6345590679931","319673","199473"
"Asia","1999","171336580","33680085","100","100","69.4065596379514","50.130252306899","2535272","1828105"
"Eastern Asia","1999","44238323","7891512","100","100","34.7767926766289","27.9103272330024","331145","262768"
"Central Asia","1999","2880996","537747","100","100","56.912742868628","46.4856230319342","34441","27731"
"Southern Asia","1999","85952881","17675400","100","100","97.5669031984233","68.2095153717413","1819180","1271991"
"South-Eastern Asia","1999","27023441","5277017","100","100","45.619072331176","34.3243903814361","252945","190066"
"Western Asia","1999","11240939","2298409","100","100","41.602946373527","32.1606466911874","97561","75549"
"Americas","1999","38157725","7632003","100","100","25.1210359897925","20.4975712587292","194148","158298"
"Northern America","1999","10317164","1968302","100","100","7.56217988388519","6.37663396826467","15774","13288"
"Latin America and the Caribbean","1999","27840561","5663701","100","100","31.5917704231414","25.708590570864","178374","145010"
"Central America","1999","8460098","1706433","100","100","30.0809560169345","24.4553705706672","50320","40907"
"South America","1999","17678686","3613856","100","100","30.2562562962778","25.0597594447149","109711","90710"
"Caribbean","1999","1701777","343412","100","100","52.4954994869358","38.3480943245766","18343","13393"
"Europe","1999","18119824","3558961","100","100","9.55890871849041","8.03848873707683","34455","28736"
"Northern Europe","1999","2767450","519193","100","100","5.84320836689178","4.89753637519939","3189","2652"
"Southern Europe","1999","3519919","693628","100","100","7.19542621092339","6.04625587781456","5133","4297"
"Eastern Europe","1999","6966830","1362041","100","100","15.5484646933571","13.1623182783809","21309","17831"
"Western Europe","1999","4865625","984099","100","100","4.98411265172061","4.09279338345361","4824","3956"
"Oceania","1999","1288997","257395","100","100","29.3820088982255","22.3409783060654","7761","5944"
"Australia and New Zealand","1999","763735","145886","100","100","5.83575011341875","4.82856240716878","865","714"
"Melanesia","1999","486293","103416","100","100","59.669943219731","44.6916657511198","6605","4999"
"Micronesia","1999","18554","4084","100","100","50.4239147729538","38.4808110810926","205","157"
"Polynesia","1999","20415","4009","100","100","20.1051333632911","17.1809428754753","86","74"
"Africa","2000","64751235","13918109","100","100","131.495972693549","78.0782928581739","1914294","1160232"
"Northern Africa","2000","9942505","2003403","100","100","55.274148565828","40.0428880056629","116568","84893"
"Southern Africa","2000","2934165","592246","100","100","69.4317101849533","43.6676172627831","41678","26108"
"Eastern Africa","2000","22893346","4973755","100","100","129.628379586158","77.2483905294367","669332","406707"
"Western Africa","2000","20075544","4393635","100","100","163.237897354697","91.9334841496532","765521","441359"
"Middle Africa","2000","8905675","1955070","100","100","156.442106937345","95.7712277507401","321195","201165"
"Asia","2000","169965202","34023654","100","100","66.685190631134","48.4735826893281","2425816","1761316"
"Eastern Asia","2000","42832433","8197116","100","100","32.4775411399848","26.2950390399294","303458","243420"
"Central Asia","2000","2822070","537352","100","100","54.0064948722084","44.3582280429386","31924","25906"
"Southern Asia","2000","86189871","17753607","100","100","93.9926089306169","66.1942014866943","1754445","1235515"
"South-Eastern Asia","2000","26821721","5228662","100","100","43.865970836837","33.2072980740604","243074","184070"
"Western Asia","2000","11299107","2306917","100","100","39.486083268394","30.7053580012797","92915","72405"
"Americas","2000","38168363","7637323","100","100","23.682061602178","19.4980925478096","182498","150138"
"Northern America","2000","10278055","1964166","100","100","7.43764399037272","6.27950394122332","15540","13120"
"Latin America and the Caribbean","2000","27890308","5673157","100","100","29.7269894900728","24.4270650845937","166958","137018"
"Central America","2000","8463738","1699491","100","100","28.7348876167716","23.4508877120834","47977","39143"
"South America","2000","17729690","3630322","100","100","28.1138444237841","23.6184870957661","101251","84885"
"Caribbean","2000","1696880","343344","100","100","50.9952658609565","37.3816678389093","17730","12990"
"Europe","2000","17890748","3592514","100","100","9.1489160113809","7.70613467274895","32653","27347"
"Northern Europe","2000","2721637","511812","100","100","5.72334808236552","4.80166483067892","3082","2568"
"Southern Europe","2000","3511374","694705","100","100","6.78846576682479","5.70277678286005","4839","4056"
"Eastern Europe","2000","6803973","1398133","100","100","14.8306333376774","12.5807735296576","20035","16870"
"Western Europe","2000","4853764","987864","100","100","4.86491475846174","3.99733111745622","4697","3853"
"Oceania","2000","1292402","256755","100","100","29.0798885120689","22.1527806940782","7727","5926"
"Australia and New Zealand","2000","758304","144167","100","100","5.71353810742514","4.73354509364308","844","698"
"Melanesia","2000","495497","104634","100","100","58.6950420037535","44.0953136801183","6599","5004"
"Micronesia","2000","18262","4006","100","100","49.4362187883584","37.8602708046788","200","152"
"Polynesia","2000","20339","3948","100","100","19.5304102602014","16.7165066934484","84","72"
"Africa","2001","66365391","14239473","100","100","126.987065688928","75.6599783739406","1884307","1146323"
"Northern Africa","2001","9952309","2030511","100","100","53.092314309892","38.5606815085192","112313","82076"
"Southern Africa","2001","2942174","598343","100","100","71.0860244108665","43.8911547787224","42780","26384"
"Eastern Africa","2001","23600595","5096379","100","100","123.347378411739","73.8132533835738","649832","396468"
"Western Africa","2001","20687035","4506111","100","100","157.907922428447","89.3321462699564","757677","438870"
"Middle Africa","2001","9183278","2008129","100","100","152.418519003583","93.7549911497794","321705","202525"
"Asia","2001","169427251","34257191","100","100","63.8751531918962","46.739536439207","2316446","1693712"
"Eastern Asia","2001","41860227","8413041","100","100","30.0366663065175","24.5679576952546","276013","224007"
"Central Asia","2001","2759999","538134","100","100","50.8217632151153","42.0362998558673","29604","24272"
"Southern Asia","2001","86704068","17756791","100","100","90.3773859927979","64.1242423378355","1688401","1197620"
"South-Eastern Asia","2001","26733034","5243548","100","100","42.125805133284","32.0767837529176","233889","178406"
"Western Asia","2001","11369923","2305677","100","100","37.4663878423273","29.2937044819401","88539","69407"
"Americas","2001","38173306","7661671","100","100","22.5014944602684","18.58590770553","172926","142706"
"Northern America","2001","10183551","2000364","100","100","7.32750127590087","6.19382491321986","15381","13014"
"Latin America and the Caribbean","2001","27989755","5661307","100","100","28.2257522888537","23.273512258824","157545","129692"
"Central America","2001","8452333","1687461","100","100","27.4554368407545","22.51073037524","45726","37466"
"South America","2001","17841405","3631876","100","100","26.4922915296216","22.3344888773066","94658","79606"
"Caribbean","2001","1696017","341970","100","100","49.626070112436","36.5231855041228","17161","12620"
"Europe","2001","17855827","3607407","100","100","8.75010373890739","7.38283636702563","31094","26153"
"Northern Europe","2001","2662517","510172","100","100","5.59939286386779","4.70102208378486","2988","2498"
