"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Eastern and South-Eastern Asia","1985","352105344","163401606","95.38","95.11","9.76784398103225","6.44879377830377","3.34059299807038","337718","211430","126287"
"Eastern Asia","1985","254268980","112840660","98.23","98.22","8.46154983788328","5.45278495776212","3.02526097767354","209097","123396","85701"
"South-Eastern Asia","1985","97836364","50560946","87.96","88.16","13.2777257126104","8.9211015208488","4.39583992601098","132271","90616","41655"
"Northern Africa and Western Asia","1985","65722291","35084022","89.46","89.34","13.5056230754658","8.68844588860965","4.85939780170757","91080","61231","29849"
"Western Asia","1985","32493442","17296348","78.68","78.37","11.2619981092144","7.63375553065111","3.65615275487661","37641","26508","11133"
"Northern Africa","1985","33228849","17787674","100","100","15.2306571709611","9.49140191226276","5.79425082203068","51873","33927","17946"
"Sub-Saharan Africa","1985","117072682","64034059","73.39","73.49","36.6686244127749","25.1803805691112","11.7849944899248","452345","326592","125753"
"Oceania","1985","4432347","2155144","73.51","71.13","2.96801504563493","1.54820003005138","1.42201658169804","1316","668","648"
"Oceania (exc. Australia and New Zealand)","1985","1346094","715749","12.76","13.06",,,,,,
"Australia and New Zealand","1985","3086254","1439396","100","100","2.38828006253522","1.16994552289274","1.21976159425875","739","337","402"
"North America, Europe, Australia and New Zealand","1985","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1985","0","0","NaN","NaN",,,,,,
"World","1985","1049576917","530022798","91.7","91.4","15.0369421179163","10.1406142341147","4.9464883136033","1595698","1080429","515268"
"Least developed countries","1986","126371106","68405095","73.4","73.6","33.5854586231491","23.4418040401572","10.387148072647","445560","324511","121049"
"Landlocked developing countries","1986","62484269","33669205","54.52","54.92","34.5132506623248","24.118611173424","10.6515398366185","226107","164393","61714"
"Small island developing States","1986","9218219","4614030","44.87","47.14",,,,,,
"Europe and Northern America","1986","138071859","68784905","94.14","94.08","3.04483080719642","1.57334154785403","1.47380806280114","42100","21661","20438"
"Northern America","1986","37224244","19021211","100","100","2.57330331203653","1.21868509316426","1.35627108622738","9580","4639","4941"
"Europe","1986","100847616","49763694","91.97","91.82","3.23759153804548","1.72093715583785","1.51926894859093","32677","17143","15534"
"Latin America and the Caribbean","1986","98261818","51148566","89.24","89.55","6.97525881782179","3.77655536223137","3.21082933031509","69009","38706","30303"
"Central and Southern Asia","1986","281579187","150133263","96.08","96.15","22.1210044233081","14.8091051889658","7.42180959330198","643825","447985","195840"
"Central Asia","1986","10857287","5683561","0","0",,,,,,
"Southern Asia","1986","270721901","144449702","99.93","99.93","22.1210044233081","14.8091051889658","7.42180959330198","619158","431026","188132"
"Eastern and South-Eastern Asia","1986","346296134","163863616","95.28","95.02","9.34215595385546","6.12812184051483","3.23385154965102","319636","201453","118183"
"Eastern Asia","1986","247094909","112507016","98.23","98.22","8.04140943013198","5.15027894583767","2.90609769808332","194527","116188","78339"
"South-Eastern Asia","1986","99201225","51356600","87.95","88","12.7421621878587","8.51487970739931","4.26358640582715","128718","87833","40885"
"Northern Africa and Western Asia","1986","67406201","36034020","89.35","89.19","13.0547203651497","8.38231044796551","4.71190658094747","90298","60664","29634"
"Western Asia","1986","33319780","17764067","78.46","78.07","10.93831584239","7.37995132500928","3.58482031682786","37490","26317","11173"
"Northern Africa","1986","34086421","18269953","100","100","14.6772223546182","9.14249449420784","5.58579596930552","51279","33560","17719"
"Sub-Saharan Africa","1986","120800058","66001181","73.48","73.55","35.9991471885117","24.6892146743264","11.5962344355791","457810","329977","127833"
"Oceania","1986","4416163","2169680","72.96","70.85","2.90620580186196","1.51134139837107","1.3969757107151","1284","656","628"
"Oceania (exc. Australia and New Zealand)","1986","1370617","728958","12.86","13.24",,,,,,
"Australia and New Zealand","1986","3045546","1440722","100","100","2.31227560169667","1.12727136508747","1.18634156548512","706","325","381"
"North America, Europe, Australia and New Zealand","1986","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1986","0","0","NaN","NaN",,,,,,
"World","1986","1056831419","538135230","91.8","91.6","14.6772135333513","9.83847983124861","4.88681250840574","1572317","1064121","508196"
"Least developed countries","1987","129687765","70306404","73.46","73.55","32.8359954520336","22.8412268248639","10.2283977809391","446987","324887","122100"
"Landlocked developing countries","1987","64088576","34539404","54.69","55.12","33.7267221028533","23.5047538044048","10.4680164478763","226489","164299","62190"
"Small island developing States","1987","9222680","4649486","45.58","47.52",,,,,,
"Europe and Northern America","1987","137733269","69020687","94.14","94.19","2.98907546986416","1.53454490910461","1.45676603366013","41234","21199","20034"
"Northern America","1987","37479303","19422063","100","100","2.53383659010176","1.19200489666246","1.34343307223968","9488","4633","4855"
"Europe","1987","100253966","49598625","91.95","91.92","3.17860362941214","1.68043783739365","1.50068760425068","31898","16683","15215"
"Latin America and the Caribbean","1987","99627184","51784207","89.34","89.65","6.67593444972203","3.59413395025036","3.09291685695259","66932","37291","29641"
"Central and Southern Asia","1987","288505834","154056073","96.11","96.17","21.4292919708471","14.2684131169296","7.26453220045474","638841","442786","196055"
"Central Asia","1987","11039250","5789230","0","0",,,,,,
"Southern Asia","1987","277466584","148266843","99.93","99.93","21.4292919708471","14.2684131169296","7.26453220045474","614546","426147","188399"
"Eastern and South-Eastern Asia","1987","342815793","166961252","95.21","94.96","8.92510180796946","5.8099440928324","3.13336237536041","304948","194572","110376"
"Eastern Asia","1987","242223729","114745034","98.24","98.23","7.64792031665495","4.86862847875239","2.79288937866964","183309","112003","71306"
"South-Eastern Asia","1987","100592064","52216218","87.92","87.79","12.2207523601106","8.12059375014529","4.13372692701357","125228","85151","40077"
"Northern Africa and Western Asia","1987","69129687","37004096","89.23","89.04","12.6126487660948","8.08426363299242","4.56529215847315","89473","60073","29400"
"Western Asia","1987","34186627","18241135","78.22","77.77","10.6303140318251","7.13599163714322","3.51943706816779","37371","26127","11244"
"Northern Africa","1987","34943060","18762961","100","100","14.1293632006537","8.80059329651664","5.37608262081131","50615","33171","17444"
"Sub-Saharan Africa","1987","124587245","67968089","73.61","73.66","35.3659046875373","24.2192360685792","11.4233330180113","463362","333263","130099"
"Oceania","1987","4408925","2197121","72.44","70.68","2.83839583666201","1.46712387737676","1.37328674105354","1253","645","608"
"Oceania (exc. Australia and New Zealand)","1987","1395515","742962","12.93","13.29",,,,,,
"Australia and New Zealand","1987","3013410","1454160","100","100","2.23180006472368","1.08251365857313","1.15053187261721","674","315","359"
"North America, Europe, Australia and New Zealand","1987","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1987","0","0","NaN","NaN",,,,,,
"World","1987","1066807935","548991524","91.8","91.6","14.3221930218405","9.53654102675285","4.83172998633258","1553714","1052113","501602"
"Least developed countries","1988","133012706","72201765","83.6","83.82","37.2971115496855","26.1376115684004","11.4590111640491","522604","382434","140170"
"Landlocked developing countries","1988","65835634","35490328","94.9","94.93","35.9921375697555","25.3591309113045","10.9096663147247","248887","182312","66575"
"Small island developing States","1988","9252815","4716431","72.43","71.46","11.8502949972615","7.42801395804517","4.4553756315963","11084","7033","4051"
"Europe and Northern America","1988","138037480","69423253","99.55","99.54","3.07982487614133","1.59223608247718","1.48996116359033","42587","22125","20462"
"Northern America","1988","37959953","19746059","100","100","2.49276167901802","1.16461725747162","1.3296930049671","9449","4602","4847"
"Europe","1988","100077527","49677194","99.38","99.35","3.30875410675757","1.76326289283131","1.54822113480311","33153","17534","15618"
"Latin America and the Caribbean","1988","100958016","52404304","98.7","98.72","6.13384022040298","3.26920196389092","2.87403405428664","62269","34320","27949"
"Central and Southern Asia","1988","295584263","158170656","99.95","99.95","20.1829737560562","13.3429104034466","6.93256393202071","616115","424926","191188"
"Central Asia","1988","11242484","5928319","100","100","6.01294340645253","3.29146157481743","2.73046906564589","6815","3909","2906"
"Southern Asia","1988","284341779","152242337","99.95","99.95","20.7362746223084","13.7324704054533","7.1013229237451","609308","421024","188285"
"Eastern and South-Eastern Asia","1988","339699642","170474981","95.69","95.59","8.65730768082706","5.61616352853369","3.05832017853871","295689","192022","103667"
"Eastern Asia","1988","237698230","117381097","98.24","98.23","7.27117262664401","4.60211081821591","2.6814019171992","172900","108289","64610"
"South-Eastern Asia","1988","102001412","53093885","89.75","89.74","12.1056354123013","8.06605618495767","4.07242765763922","125914","85998","39916"
"Northern Africa and Western Asia","1988","70862551","37954471","94.31","94.02","11.7372178125557","7.49202995583621","4.27723301459293","85296","57085","28211"
"Western Asia","1988","35042875","18701957","88.49","87.87","9.60686162101176","6.36727706068488","3.26034407436146","34565","23892","10673"
"Northern Africa","1988","35819676","19252514","100","100","13.578329633629","8.45108186726627","5.17094787014473","49857","32679","17178"
"Sub-Saharan Africa","1988","128407270","69937922","90.21","90.15","37.3085186246573","25.8570108840162","11.7554690313311","504694","366414","138280"
"Oceania","1988","4421168","2232543","72.02","70.52","2.7701403292435","1.42496843012593","1.34709146192325","1227","637","590"
"Oceania (exc. Australia and New Zealand)","1988","1421330","758649","12.97","13.24",,,,,,
"Australia and New Zealand","1988","2999838","1473894","100","100","2.15658715959077","1.0443056859054","1.11344424984641","648","308","340"
"North America, Europe, Australia and New Zealand","1988","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1988","0","0","NaN","NaN",,,,,,
"World","1988","1077970389","560598129","96.8","96.7","14.4561017644098","9.62363504320338","4.87942452202724","1590346","1084215","506131"
"Least developed countries","1989","136473979","74081425","90.62","90.54","35.6272675958387","25.0367281039299","10.8625009753574","511942","375654","136288"
"Landlocked developing countries","1989","67719623","36517709","95","95.04","34.9623527338407","24.4641450358111","10.7614780580412","248407","180888","67519"
"Small island developing States","1989","9308496","4799075","74.39","73.6","11.383864323295","7.06382834671436","4.35076906241368","10736","6804","3932"
"Europe and Northern America","1989","138516404","69706593","99.54","99.53","3.04405554433251","1.56601169183595","1.4803621168799","42237","21849","20388"
"Northern America","1989","38482030","19984298","100","100","2.44785695209326","1.13599679530378","1.3133521205896","9405","4543","4862"
"Europe","1989","100034374","49722296","99.36","99.34","3.27938782862047","1.73993274599647","1.54213829955022","32847","17318","15530"
"Latin America and the Caribbean","1989","102233622","52978822","99.36","99.37","5.87996896346643","3.11800254157036","2.77060517587614","60420","33089","27331"
